ZONA_INSTITUCION;DISTRITO_INSTITUCI;CIRCUITO_INSTITUCI;PROVINCIA_INSTITUCION;CANTON_INSTITUCION;PARROQUIA_INSTITUCION;AMIE;INSTITUCION;SOSTENIMIENTO_INSTITUCION;REGIMEN_INSTITUCI;ESTADO_INSTITUCION
5    ;02D03;02D03C03;BOLIVAR;CHIMBO;SAN JOSÉ DE CHIMBO, CABECERA CANTONAL;02H00357;EEB. PEDRO MONCAYO;FISCAL;SIERRA;ACTIVO
3    ;05D04;05D04C02_a;COTOPAXI;SAQUISILÍ;CANCHAGUA;05H00229;ESCUELA DE EDUCACION BASICA JULIO HIDALGO;FISCAL;SIERRA;ACTIVO
3    ;18D05;18D05C01;TUNGURAHUA;SANTIAGO DE PÍLLARO;CIUDAD NUEVA;18H00900;ESCUELA DE EDUCACION BASICA LOLA GANGOTENA;FISCAL;SIERRA;ACTIVO
3    ;16D02;16D02C01_b;PASTAZA;ARAJUNO;ARAJUNO, CABECERA CANTONAL;16H00141;CENTRO EDUCATIVO COMUNITARIO INTERCULTURAL ;FISCAL;SIERRA;ACTIVO
3    ;06D01;06D01C01_12_13;CHIMBORAZO;RIOBAMBA;RIOBAMBA, CABECERA CANTONAL Y CAPITAL PROVINCIAL;06B00004;FERNANDO DAQUILEMA;FISCAL;SIERRA;ACTIVO
6    ;01D02;01D02C08_09;AZUAY;CUENCA;CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.;01H00814;ESCUELA DE EDUCACIÓN BÁSICA JESUS VAZQUEZ OCHOA;FISCAL;SIERRA;ACTIVO
3    ;16D01;16D01C07;PASTAZA;PASTAZA;TENIENTE HUGO ORTIZ;16H00179;ESCUELA DE EDUCACION BASICA ERNESTO ALBAN ;FISCAL;SIERRA;ACTIVO
3    ;05D04;05D04C02_a;COTOPAXI;SAQUISILÍ;CANCHAGUA;05H00220;ESCUELA DE EDUCACION BASICA CAMARA DE COMERCIO;FISCAL;SIERRA;ACTIVO
6    ;03D01;03D01C09_a;CAÑAR;BIBLIÁN;BIBLIÁN, CABECERA CANTONAL;03H00411;ESCUELA DE EDUCACIÓN BÁSICA 24 DE SEPTIEMBRE;FISCAL;SIERRA;ACTIVO
1    ;21D04;21D04C04_05_b;SUCUMBIOS;SHUSHUFINDI;PAÑACOCHA;21B00119;JESUS ISACC BARRERA QUIROZ;FISCAL;SIERRA;ACTIVO
2    ;22D02;22D02C06_b;ORELLANA;ORELLANA;NUEVO PARAÍSO (CAB. EN UNIÓN CHIMBORAZO);22B00030;HUMBERTO ANDY DEL AGUILA;FISCAL;SIERRA;ACTIVO
5    ;02D01;02D01C04;BOLIVAR;GUARANDA;GUARANDA, CABECERA CANTONAL Y CAPITAL PROVINCIAL;02H00102;MANUEL RIVADENEIRA;FISCAL;SIERRA;ACTIVO
7    ;19D02;19D02C03;ZAMORA CHINCHIPE;NANGARITZA;NUEVO PARAÍSO;19B00016;CENTRO EDUCATIVO COMUNITARIO INTERCULTURAL ;FISCAL;SIERRA;ACTIVO
1    ;21D02;21D02C07_b;SUCUMBIOS;LAGO AGRIO;DURENO;21H00530;BATALLA DE TARQUI;FISCAL;SIERRA;ACTIVO
6    ;03D01;03D01C12;CAÑAR;DÉELEG;DÉLEG, CABECERA CANTONAL;03H00082;ESCUELA DE EDUCACIÓN BÁSICA SEMIRA BAYAS;FISCAL;SIERRA;ACTIVO
6    ;01D02;01D02C13;AZUAY;CUENCA;TARQUI;01H00885;ESCUELA DE EDUCACIÓN BÁSICA MANUEL MARÍA POLIT ;FISCAL;SIERRA;ACTIVO
3    ;16D01;16D01C10_b;PASTAZA;PASTAZA;MONTALVO (ANDOAS);16B00083;CENTRO EDUCATIVO COMUNITARIO INTERCULTURAL ;FISCAL;SIERRA;ACTIVO
2    ;22D02;22D02C03;ORELLANA;LORETO;SAN JOSÉ DE PAYAMINO;22B00029;DIONISIO SHIGUANGO;FISCAL;SIERRA;ACTIVO
3    ;18D01;18D01C11;TUNGURAHUA;AMBATO;CUNCHIBAMBA;18H00186;ESCUELA DE EDUCACION BASICA HECTOR LARA;FISCAL;SIERRA;ACTIVO
6    ;01D02;01D02C04_07;AZUAY;CUENCA;CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.;01H00429;UNIDAD EDUCATIVA MIGUEL MORENO ORDOÑEZ;FISCAL;SIERRA;ACTIVO
7    ;11D02;11D02C02_03;LOJA;CATAMAYO;CATAMAYO (LA TOMA), CABECERA CANTONAL;11H00172;ESCUELA DE EDUCACIÓN BÁSICA DR. JOSÉ MARÍA ;FISCAL;SIERRA;ACTIVO
7    ;19D02;19D02C03;ZAMORA CHINCHIPE;NANGARITZA;NUEVO PARAÍSO;19H00227;UNIDAD EDUCATIVA MANUEL CAIZA UNTUÑA;FISCAL;SIERRA;ACTIVO
2    ;22D02;22D02C11;ORELLANA;ORELLANA;SAN LUIS DE ARMENIA;22B00007;15 DE ENERO;FISCAL;SIERRA;ACTIVO
3    ;06D04;06D04C06;CHIMBORAZO;GUAMOTE;GUAMOTE, CABECERA CANTONAL;06B00047;CECIBEB LIZARDO GARCIA;FISCAL;SIERRA;ACTIVO
2    ;15D01;15D01C08_a;NAPO;TENA;CHONTAPUNTA;15B00027;RUBEN LARSON;FISCAL;SIERRA;ACTIVO
3    ;06D04;06D04C05_b;CHIMBORAZO;COLTA;SANTIAGO DE QUITO (CAB. EN SAN ANTONIO DE QUITO);06B00328;UNIDAD EDUCATIVA INTERCULTURAL BILINGÜE  ;FISCAL;SIERRA;ACTIVO
3    ;18D04;18D04C06;TUNGURAHUA;SAN PEDRO DE PELILEO;CHIQUICHA (CAB. EN CHIQUICHA GRANDE);18H00525;UNIDAD EDUCATIVA DR BENIGNO MALO;FISCAL;SIERRA;ACTIVO
3    ;18D01;18D01C05_12;TUNGURAHUA;AMBATO;IZAMBA;18H00209;UNIDAD EDUCATIVA JULIO ENRIQUE FERNANDEZ;FISCAL;SIERRA;ACTIVO
6    ;01D02;01D02C01_02_03;AZUAY;CUENCA;CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.;01H00122;UNIDAD EDUCATIVA CIUDAD DE CUENCA;FISCAL;SIERRA;ACTIVO
3    ;05D04;05D04C02_a;COTOPAXI;SAQUISILÍ;CANCHAGUA;05H00222;ESCUELA DE EDUCACION BASICA ENRIQUE IZURIETA;FISCAL;SIERRA;ACTIVO
3    ;05D04;05D04C01;COTOPAXI;SAQUISILÍ;SAQUISILÍ, CABECERA CANTONAL;05H00693;ESCUELA DE EDUCACION BASICA MARIA CHICO SOTO;FISCAL;SIERRA;ACTIVO
3    ;18D02;18D02C02_07;TUNGURAHUA;AMBATO;AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL;18H00087;UNIDAD EDUCATIVA GUAYAQUIL;FISCAL;SIERRA;ACTIVO
3    ;18D02;18D02C02_07;TUNGURAHUA;AMBATO;AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL;18H00088;ESCUELA DE EDUCACION BASICA EDUARDO REYES ;FISCAL;SIERRA;ACTIVO
3    ;18D02;18D02C02_07;TUNGURAHUA;AMBATO;AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL;18H00097;UNIDAD EDUCATIVA HISPANO AMERICA;FISCAL;SIERRA;ACTIVO
3    ;18D02;18D02C03_04_08;TUNGURAHUA;AMBATO;HUACHI LORETO;18H00098;UNIDAD EDUCATIVA BAUTISTA;PARTICULAR;SIERRA;ACTIVO
3    ;18D02;18D02C03_04_08;TUNGURAHUA;AMBATO;AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL;18H00099;ESCUELA DE EDUCACION BASICA ORIENTE;FISCAL;SIERRA;ACTIVO
3    ;18D01;18D01C01_02_03_06;TUNGURAHUA;AMBATO;AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL;18H00101;UNIDAD EDUCATIVA JUAN BENIGNO VELA;FISCAL;SIERRA;ACTIVO
3    ;18D01;18D01C01_02_03_06;TUNGURAHUA;AMBATO;AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL;18H00108;UNIDAD EDUCATIVA AMBATO;FISCAL;SIERRA;ACTIVO
3    ;18D01;18D01C01_02_03_06;TUNGURAHUA;AMBATO;AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL;18H00113;ESCUELA DE EDUCACIÓN BÁSICA LA MERCED;PARTICULAR;SIERRA;ACTIVO
3    ;18D01;18D01C05_12;TUNGURAHUA;AMBATO;AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL;18H00117;ESCUELA DE EDUCACION BASICA MARQUES DE SELVA ;FISCAL;SIERRA;ACTIVO
3    ;18D01;18D01C05_12;TUNGURAHUA;AMBATO;AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL;18H00118;ESCUELA DE EDUCACION BASICA ESPAÑA;FISCAL;SIERRA;ACTIVO
3    ;18D01;18D01C01_02_03_06;TUNGURAHUA;AMBATO;MATRIZ;18H00125;UNIDAD EDUCATIVA PCEI JAPÓN;PARTICULAR;SIERRA;ACTIVO
3    ;18D01;18D01C01_02_03_06;TUNGURAHUA;AMBATO;MATRIZ;18H00126;UNIDAD EDUCATIVA PCEI STEPHEN HAWKING;PARTICULAR;SIERRA;ACTIVO
3    ;18D01;18D01C01_02_03_06;TUNGURAHUA;AMBATO;MATRIZ;18H00127;UNIDAD EDUCATIVA PCEI JUAN DELFÍN FONSECA;PARTICULAR;SIERRA;ACTIVO
3    ;18D01;18D01C01_02_03_06;TUNGURAHUA;AMBATO;AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL;18H00128;UNIDAD EDUCATIVA LAS AMERICAS;FISCAL;SIERRA;ACTIVO
3    ;18D01;18D01C01_02_03_06;TUNGURAHUA;AMBATO;AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL;18H00129;UNIDAD EDUCATIVA LUIS A. MARTÍNEZ;FISCAL;SIERRA;ACTIVO
3    ;18D01;18D01C01_02_03_06;TUNGURAHUA;AMBATO;AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL;18H00130;UNIDAD EDUCATIVA PCEI MIGUEL DE CERVANTES;PARTICULAR;SIERRA;ACTIVO
3    ;18D01;18D01C01_02_03_06;TUNGURAHUA;AMBATO;AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL;18H00132;Escuela de Educación Básica Especializada Cardenal ;FISCAL;SIERRA;ACTIVO
3    ;18D01;18D01C01_02_03_06;TUNGURAHUA;AMBATO;MATRIZ;18H00135;ESCUELA DE EDUCACIÓN BÁSICA LOS SAUCES;PARTICULAR;SIERRA;ACTIVO
3    ;18D01;18D01C01_02_03_06;TUNGURAHUA;AMBATO;MATRIZ;18H00136;UNIDAD EDUCATIVA LA INMACULADA;PARTICULAR;SIERRA;ACTIVO
7    ;19D03;19D03C03_a_01;ZAMORA CHINCHIPE;CHINCHIPE;ZUMBA, CABECERA CANTONAL;19H00118;ESCUELA DE EDUCACIÓN BÁSICA CIUDAD DE ZUMBA;FISCAL;SIERRA;ACTIVO
7    ;19D03;19D03C03_b;ZAMORA CHINCHIPE;CHINCHIPE;ZUMBA, CABECERA CANTONAL;19H00119;COLEGIO DE BACHILLERATO MANUELA SAENZ;FISCAL;SIERRA;ACTIVO
7    ;19D03;19D03C03_a_01;ZAMORA CHINCHIPE;CHINCHIPE;ZUMBA, CABECERA CANTONAL;19H00120;UNIDAD EDUCATIVA PRIMERO DE MAYO;FISCAL;SIERRA;ACTIVO
1    ;21D03;21D03C01_b;SUCUMBIOS;CUYABENO;TARAPOA , CABECERA CANTONAL;21H00761;ESCUELA DE EDUCACIÓN BÁSICA JOSE MARIA PLACIDO ;FISCAL;SIERRA;ACTIVO
3    ;18D01;18D01C05_12;TUNGURAHUA;AMBATO;AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL;18H00652;UNIDAD EDUCATIVA NUEVA ESPERANZA;PARTICULAR;SIERRA;ACTIVO
3    ;18D02;18D02C01_05_06;TUNGURAHUA;AMBATO;AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL;18H00656;UNIDAD EDUCATIVA ESPIRITU SANTO;PARTICULAR;SIERRA;ACTIVO
3    ;18D02;18D02C01_05_06;TUNGURAHUA;AMBATO;AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL;18H00690;UNIDAD EDUCATIVA JUAN PABLO II;PARTICULAR;SIERRA;ACTIVO
3    ;18D01;18D01C01_02_03_06;TUNGURAHUA;AMBATO;AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL;18H00692;UNIDAD EDUCATIVA SAGRADA FAMILIA;PARTICULAR;SIERRA;ACTIVO
3    ;18D01;18D01C01_02_03_06;TUNGURAHUA;AMBATO;MATRIZ;18H00705;UNIDAD EDUCATIVA PCEI CADVRISH;PARTICULAR;SIERRA;ACTIVO
3    ;18D05;18D05C01;TUNGURAHUA;SANTIAGO DE PÍLLARO;PÍLLARO, CABECERA CANTONAL;18H00706;ESCUELA DE EDUCACIÓN BÁSICA CONTINENTAL SCHOOL;PARTICULAR;SIERRA;ACTIVO
3    ;06D01;06D01C06;CHIMBORAZO;RIOBAMBA;VELASCO;06H01602;CENTRO DE EDUCACION INICIAL PEQUEÑO PARAISO;PARTICULAR;SIERRA;ACTIVO
3    ;18D02;18D02C02_07;TUNGURAHUA;AMBATO;HUACHI LORETO;18H00059;ESCUELA DE EDUCACION BASICA SIGLO XXI;PARTICULAR;SIERRA;ACTIVO
3    ;18D02;18D02C02_07;TUNGURAHUA;AMBATO;AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL;18H00062;UNIDAD EDUCATIVA PCEI EUGENIO ESPEJO ;PARTICULAR;SIERRA;ACTIVO
3    ;18D02;18D02C03_04_08;TUNGURAHUA;AMBATO;HUACHI LORETO;18H00063;ESCUELA DE EDUCACION BASICA PESTALOZZI;PARTICULAR;SIERRA;ACTIVO
3    ;18D02;18D02C03_04_08;TUNGURAHUA;AMBATO;AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL;18H00065;UNIDAD EDUCATIVA EMANUEL;PARTICULAR;SIERRA;ACTIVO
3    ;18D02;18D02C03_04_08;TUNGURAHUA;AMBATO;HUACHI LORETO;18H00067;ESCUELA DE EDUCACION BASICA PLANETA AZUL;PARTICULAR;SIERRA;ACTIVO
3    ;18D02;18D02C02_07;TUNGURAHUA;AMBATO;HUACHI LORETO;18H00068;UNIDAD EDUCATIVA FISCOMISIONAL JOSÉ MARÍA VÉLAZ, ;FISCOMISIONAL;SIERRA;ACTIVO
3    ;18D02;18D02C03_04_08;TUNGURAHUA;AMBATO;HUACHI LORETO;18H00070;UNIDAD EDUCATIVA PCEI PICHINCHA;PARTICULAR;SIERRA;ACTIVO
3    ;18D02;18D02C02_07;TUNGURAHUA;AMBATO;HUACHI LORETO;18H00074;UNIDAD EDUCATIVA ABC;PARTICULAR;SIERRA;ACTIVO
3    ;18D02;18D02C02_07;TUNGURAHUA;AMBATO;HUACHI LORETO;18H00075;ESCUELA DE EDUCACIÓN BÁSICA EUGENIO ESPEJO;PARTICULAR;SIERRA;ACTIVO
3    ;18D02;18D02C03_04_08;TUNGURAHUA;AMBATO;HUACHI LORETO;18H00079;UNIDAD EDUCATIVA GONZALEZ SUAREZ;PARTICULAR;SIERRA;ACTIVO
1    ;21D04;21D04C01;SUCUMBIOS;SHUSHUFINDI;SHUSHUFINDI, CABECERA CANTONAL;21H00460;UNIDAD EDUCATIVA PCEI FISCOMISIONAL JUAN RAMÓN ;FISCOMISIONAL;SIERRA;ACTIVO
1    ;21D03;21D03C03_a;SUCUMBIOS;PUTUMAYO;SANTA ELENA;21H00445;ESCUELA DE EDUCACIÓN BÁSICA AZUAY;FISCAL;SIERRA;ACTIVO
1    ;21D03;21D03C03_a;SUCUMBIOS;PUTUMAYO;SANTA ELENA;21H00446;ESCUELA DE EDUCACIÓN BÁSICA LA CEIBA;FISCAL;SIERRA;ACTIVO
1    ;21D03;21D03C03_a;SUCUMBIOS;PUTUMAYO;SANTA ELENA;21H00447;UNIDAD EDUCATIVA UNION ORENSE;FISCAL;SIERRA;ACTIVO
1    ;21D03;21D03C03_a;SUCUMBIOS;PUTUMAYO;SANTA ELENA;21H00448;ESCUELA DE EDUCACIÓN BÁSICA ALEJANDRO CARDENAS;FISCAL;SIERRA;ACTIVO
1    ;21D03;21D03C03_a;SUCUMBIOS;PUTUMAYO;SANTA ELENA;21H00449;ESCUELA DE EDUCACIÓN BÁSICA EMIGDIO ROJAS MARIN;FISCAL;SIERRA;ACTIVO
1    ;21D04;21D04C02;SUCUMBIOS;SHUSHUFINDI;SHUSHUFINDI, CABECERA CANTONAL;21H00476;UNIDAD EDUCATIVA JUAN LEON MERA;FISCAL;SIERRA;ACTIVO
1    ;21D03;21D03C04;SUCUMBIOS;PUTUMAYO;PUERTO EL CARMEN DEL PUTUMAYO, CABECERA CANTONAL;21H00450;ESCUELA DE EDUCACIÓN BÁSICA RIO PUTUMAYO;FISCAL;SIERRA;ACTIVO
1    ;21D04;21D04C05_a;SUCUMBIOS;SHUSHUFINDI;LIMONCOCHA;21H00480;RIO JIVINO VERDE;FISCAL;SIERRA;ACTIVO
1    ;21D04;21D04C02;SUCUMBIOS;SHUSHUFINDI;SHUSHUFINDI, CABECERA CANTONAL;21H00483;ESCUELA DE EDUCACIÓN BÁSICA NELSON ESTUPIÑAN ;FISCAL;SIERRA;ACTIVO
1    ;21D03;21D03C03_a;SUCUMBIOS;PUTUMAYO;SANTA ELENA;21H00454;UNIDAD EDUCATIVA PAZ;FISCAL;SIERRA;ACTIVO
1    ;21D02;21D02C07_b;SUCUMBIOS;LAGO AGRIO;DURENO;21H00458;PEDRO FERMIN CEVALLOS;FISCAL;SIERRA;ACTIVO
1    ;21D04;21D04C01;SUCUMBIOS;SHUSHUFINDI;SHUSHUFINDI, CABECERA CANTONAL;21H00490;PROVINCIAS UNIDAS;FISCAL;SIERRA;ACTIVO
1    ;21D04;21D04C02;SUCUMBIOS;SHUSHUFINDI;SHUSHUFINDI, CABECERA CANTONAL;21H00494;ANGEL ALMEIDA;FISCAL;SIERRA;ACTIVO
1    ;21D04;21D04C01;SUCUMBIOS;SHUSHUFINDI;SHUSHUFINDI, CABECERA CANTONAL;21H00498;LUIS EFRAIN SALAZAR;FISCAL;SIERRA;ACTIVO
1    ;21D04;21D04C01;SUCUMBIOS;SHUSHUFINDI;SHUSHUFINDI, CABECERA CANTONAL;21H00502;UNIDAD EDUCATIVA SHUSHUFINDI;FISCAL;SIERRA;ACTIVO
1    ;21D04;21D04C01;SUCUMBIOS;SHUSHUFINDI;SHUSHUFINDI, CABECERA CANTONAL;21H00503;VILCABAMBA;FISCAL;SIERRA;ACTIVO
1    ;21D04;21D04C01;SUCUMBIOS;SHUSHUFINDI;SHUSHUFINDI, CABECERA CANTONAL;21H00508;CELIANO MONGE;FISCAL;SIERRA;ACTIVO
1    ;21D04;21D04C01;SUCUMBIOS;SHUSHUFINDI;SHUSHUFINDI, CABECERA CANTONAL;21H00509;ESCUELA DE EDUCACIÓN BÁSICA RIO ENO;FISCAL;SIERRA;ACTIVO
1    ;21D02;21D02C07_b;SUCUMBIOS;LAGO AGRIO;DURENO;21H00510;ENRIQUE GIL GILBETH;FISCAL;SIERRA;ACTIVO
1    ;21D04;21D04C01;SUCUMBIOS;SHUSHUFINDI;SHUSHUFINDI, CABECERA CANTONAL;21H00485;LAS VEGAS;FISCAL;SIERRA;ACTIVO
1    ;21D04;21D04C03;SUCUMBIOS;SHUSHUFINDI;SIETE DE JULIO;21H00628;14 DE ABRIL;FISCAL;SIERRA;ACTIVO
1    ;21D01;21D01C03;SUCUMBIOS;SUCUMBÍOS;LA BONITA, CABECERA CANTONAL;21H00638;MERCEDES GONZALEZ DE MOSCOSO;FISCAL;SIERRA;ACTIVO
1    ;21D01;21D01C03;SUCUMBIOS;SUCUMBÍOS;EL PLAYÓN DE SAN FRANCISCO;21H00645;VENEZUELA NUMERO 52;FISCAL;SIERRA;ACTIVO
1    ;21D01;21D01C03;SUCUMBIOS;SUCUMBÍOS;EL PLAYÓN DE SAN FRANCISCO;21H00647;DR ADOLFO JURADO GONZALEZ;FISCAL;SIERRA;ACTIVO
1    ;21D01;21D01C03;SUCUMBIOS;SUCUMBÍOS;EL PLAYÓN DE SAN FRANCISCO;21H00649;QUITO N 6;FISCAL;SIERRA;ACTIVO
1    ;21D04;21D04C03;SUCUMBIOS;SHUSHUFINDI;SIETE DE JULIO;21H00631;INGAPIRCA;FISCAL;SIERRA;ACTIVO
1    ;21D01;21D01C03;SUCUMBIOS;SUCUMBÍOS;EL PLAYÓN DE SAN FRANCISCO;21H00653;UNIDAD EDUCATIVA EL PLAYON;FISCAL;SIERRA;ACTIVO
1    ;21D01;21D01C03;SUCUMBIOS;SUCUMBÍOS;ROSA FLORIDA;21H00663;ATAHUALPA;FISCAL;SIERRA;ACTIVO
1    ;21D01;21D01C03;SUCUMBIOS;SUCUMBÍOS;ROSA FLORIDA;21H00664;LA BARQUILLA;FISCAL;SIERRA;ACTIVO
1    ;21D01;21D01C03;SUCUMBIOS;SUCUMBÍOS;SANTA BÁRBARA;21H00666;CIUDAD DE TULCAN;FISCAL;SIERRA;ACTIVO
1    ;21D01;21D01C03;SUCUMBIOS;SUCUMBÍOS;SANTA BÁRBARA;21H00674;GARCIA MORENO;FISCAL;SIERRA;ACTIVO
1    ;21D01;21D01C03;SUCUMBIOS;SUCUMBÍOS;LA SOFÍA;21H00655;CIUDAD DE TENA;FISCAL;SIERRA;ACTIVO
1    ;21D01;21D01C01_a;SUCUMBIOS;CASCALES;EL DORADO DE CASCALES, CABECERA CANTONAL;21H00677;CHARLES DARWIN;FISCAL;SIERRA;ACTIVO
1    ;21D01;21D01C01_a;SUCUMBIOS;CASCALES;EL DORADO DE CASCALES, CABECERA CANTONAL;21H00679;UNIDAD EDUCATIVA CASCALES;FISCAL;SIERRA;ACTIVO
1    ;21D01;21D01C03;SUCUMBIOS;SUCUMBÍOS;ROSA FLORIDA;21H00658;NICASIO SAFADI;FISCAL;SIERRA;ACTIVO
1    ;21D01;21D01C01_c;SUCUMBIOS;CASCALES;SEVILLA;21H00683;6 DE MARZO;FISCAL;SIERRA;ACTIVO
1    ;21D01;21D01C01_a;SUCUMBIOS;CASCALES;EL DORADO DE CASCALES, CABECERA CANTONAL;21H00685;ULPIANO NAVARRO;FISCAL;SIERRA;ACTIVO
1    ;21D01;21D01C01_b;SUCUMBIOS;CASCALES;EL DORADO DE CASCALES, CABECERA CANTONAL;21H00694;ESCUELA DE EDUCACIÓN BASICA CARLOS JULIO ;FISCAL;SIERRA;ACTIVO
1    ;21D01;21D01C01_b;SUCUMBIOS;CASCALES;EL DORADO DE CASCALES, CABECERA CANTONAL;21H00699;RAFAEL DIAZ ICAZA;FISCAL;SIERRA;ACTIVO
1    ;21D01;21D01C01_b;SUCUMBIOS;CASCALES;EL DORADO DE CASCALES, CABECERA CANTONAL;21H00701;MANUELA CAÑIZARES;FISCAL;SIERRA;ACTIVO
1    ;21D01;21D01C01_a;SUCUMBIOS;CASCALES;EL DORADO DE CASCALES, CABECERA CANTONAL;21B00184;HILARIO KIRIK;FISCAL;SIERRA;ACTIVO
1    ;21D01;21D01C01_b;SUCUMBIOS;CASCALES;EL DORADO DE CASCALES, CABECERA CANTONAL;21H00703;CANTON CASCALES;FISCAL;SIERRA;ACTIVO
1    ;21D01;21D01C01_b;SUCUMBIOS;CASCALES;EL DORADO DE CASCALES, CABECERA CANTONAL;21H00704;VIRGEN DEL CARMEN;FISCAL;SIERRA;ACTIVO
1    ;21D01;21D01C01_b;SUCUMBIOS;CASCALES;EL DORADO DE CASCALES, CABECERA CANTONAL;21H00706;Unidad Educativa PCEI Fiscomisional Juan Ramón ;FISCOMISIONAL;SIERRA;ACTIVO
1    ;21D01;21D01C01_c;SUCUMBIOS;CASCALES;SANTA ROSA DE SUCUMBÍOS;21H00713;UNIDAD EDUCATIVA SARAGURO;FISCAL;SIERRA;ACTIVO
1    ;21D01;21D01C01_c;SUCUMBIOS;CASCALES;SEVILLA;21H00718;CARLOS FERAUD BLUM;FISCAL;SIERRA;ACTIVO
1    ;21D01;21D01C01_c;SUCUMBIOS;CASCALES;SEVILLA;21H00719;NARCISA DE JESUS MARTILLO MORAN;FISCAL;SIERRA;ACTIVO
1    ;21D01;21D01C01_c;SUCUMBIOS;CASCALES;SEVILLA;21H00724;UNIDAD EDUCATIVA HUMBERTO FIERRO;FISCAL;SIERRA;ACTIVO
1    ;21D03;21D03C01_a;SUCUMBIOS;CUYABENO;TARAPOA , CABECERA CANTONAL;21H00738;ESCUELA DE EDUCACIÓN BÁSICA ROSA ZARATE;FISCAL;SIERRA;ACTIVO
1    ;21D03;21D03C01_a;SUCUMBIOS;CUYABENO;TARAPOA , CABECERA CANTONAL;21H00740;ESCUELA DE EDUCACIÓN BÁSICA MAYOR GALO MOLINA;FISCAL;SIERRA;ACTIVO
1    ;21D03;21D03C01_a;SUCUMBIOS;CUYABENO;TARAPOA , CABECERA CANTONAL;21H00743;EL PARAISO;FISCAL;SIERRA;ACTIVO
1    ;21D03;21D03C01_b;SUCUMBIOS;CUYABENO;TARAPOA , CABECERA CANTONAL;21H00750;PROVINCIA DE CHIMBORAZO;FISCAL;SIERRA;ACTIVO
1    ;21D03;21D03C01_a;SUCUMBIOS;CUYABENO;TARAPOA , CABECERA CANTONAL;21H00751;UNIDAD EDUCATIVA CUYABENO;FISCAL;SIERRA;ACTIVO
1    ;21D03;21D03C01_a;SUCUMBIOS;CUYABENO;TARAPOA , CABECERA CANTONAL;21H00759;ESCUELA DE EDUCACIÓN GENERAL BÁSICA KLEVER ;FISCAL;SIERRA;ACTIVO
1    ;21D03;21D03C01_b;SUCUMBIOS;CUYABENO;TARAPOA , CABECERA CANTONAL;21H00760;ESCUELA DE EDUCACIÓN BÁSICA GONZALO CORDOVA;FISCAL;SIERRA;ACTIVO
1    ;21D04;21D04C02;SUCUMBIOS;SHUSHUFINDI;SHUSHUFINDI, CABECERA CANTONAL;21H00520;ISMAEL PEREZ PAZMIÑO;FISCAL;SIERRA;ACTIVO
1    ;21D04;21D04C02;SUCUMBIOS;SHUSHUFINDI;SHUSHUFINDI, CABECERA CANTONAL;21H00522;YAHUARCOCHA;FISCAL;SIERRA;ACTIVO
1    ;21D04;21D04C02;SUCUMBIOS;SHUSHUFINDI;SHUSHUFINDI, CABECERA CANTONAL;21H00524;ARIEL;PARTICULAR;SIERRA;ACTIVO
1    ;21D04;21D04C01;SUCUMBIOS;SHUSHUFINDI;SHUSHUFINDI, CABECERA CANTONAL;21H00526;LIZARDO GARCIA;FISCAL;SIERRA;ACTIVO
1    ;21D04;21D04C01;SUCUMBIOS;SHUSHUFINDI;SHUSHUFINDI, CABECERA CANTONAL;21H00531;QUILINDAÑA;FISCAL;SIERRA;ACTIVO
1    ;21D04;21D04C01;SUCUMBIOS;SHUSHUFINDI;SHUSHUFINDI, CABECERA CANTONAL;21H00533;PUERTO SAN LORENZO;FISCAL;SIERRA;ACTIVO
1    ;21D04;21D04C02;SUCUMBIOS;SHUSHUFINDI;SHUSHUFINDI, CABECERA CANTONAL;21H00535;FRANCISCO JAVIER PEÑARRETA;FISCAL;SIERRA;ACTIVO
1    ;21D04;21D04C02;SUCUMBIOS;SHUSHUFINDI;SHUSHUFINDI, CABECERA CANTONAL;21H00538;UNIDAD EDUCATIVA PCEI FISCOMISIONAL JUAN RAMÓN ;FISCOMISIONAL;SIERRA;ACTIVO
